Order,Family,Subfamily,Tribe,Name,Genus,Species,Sociality,Source:Sociality,Haplodiploidy,Source: Haplodiploidy
Hymenoptera,Vespidae,Eumeninae,Odynerini,Ancistrocerus_catskill albophaleratus,Ancistrocerus,catskill albophaleratus,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Eumeninae,Odynerini,Euodynerus_foraminatus,Euodynerus,foraminatus,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Eumeninae,Odynerini,Euodynerus_leucomelas,Euodynerus,leucomelas,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Eumeninae,Odynerini,Symmorphus_cristatus cristatus,Symmorphus,cristatus cristatus,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Eumeninae,Odynerini,Orancistrocerus_drewseni,Orancistrocerus,drewseni,subsocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Eumeninae,Odynerini,Anterhynchium_flavomarginatum,Anterhynchium,flavomarginatum,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Eumeninae,Odynerini,Brachymenes_dyscherus,Brachymenes,dyscherus,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Eumeninae,Odynerini,Alastor  _mocsaryi,Alastor  ,mocsaryi,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Eumeninae,Odynerini,Abispa  _ephippium,Abispa  ,ephippium,subsocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Eumeninae,Odynerini,Synagris  _cornuta,Synagris  ,cornuta,subsocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Eumeninae,Odynerini,Montezumia  _brethesi,Montezumia  ,brethesi,subsocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Eumeninae,Odynerini,Montezumia  _cortesioides ,Montezumia  ,cortesioides ,subsocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Eumeninae,Odynerini,Paraleptomenes  _miniatus mephitis,Paraleptomenes  ,miniatus mephitis,subsocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Eumeninae,Eumenini,Eumenes_alluaudi ,Eumenes,alluaudi ,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Eumeninae,Eumenini,Zeta_abdominale ,Zeta,abdominale ,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Eumeninae,Eumenini,Zeta_argillaceum ,Zeta,argillaceum ,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Eumeninae,Eumenini,Delta  _latreillei,Delta  ,latreillei,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Masarinae,Masarini,Trimeria_howardi,Trimeria,howardi,solitary/ subsocial/ communal/ semisocial?,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Masarinae,Masarini,Pseudomasaris _phaceliae,Pseudomasaris ,phaceliae,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Masarinae,Masarini,Pseudomasaris _edwardsii,Pseudomasaris ,edwardsii,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Masarinae,Masarini,Paragia _tricolor,Paragia ,tricolor,solitary,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Stenogastrinae,,Liostenogaster_flavolineata,Liostenogaster,flavolineata,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Stenogastrinae,,Eustenogaster_nigra,Eustenogaster,nigra,subsocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Stenogastrinae,,Eustenogaster_scitula,Eustenogaster,scitula,subsocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Stenogastrinae,,Eustenogaster_calyptodoma,Eustenogaster,calyptodoma,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Stenogastrinae,,Eustenogaster_fraterna,Eustenogaster,fraterna,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Stenogastrinae,,Parischnogaster_nigricans serrei,Parischnogaster,nigricans serrei,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Stenogastrinae,,Parischnogaster_mellyi,Parischnogaster,mellyi,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Vespidae,Stenogastrinae,,Parischnogaster  _alternata,Parischnogaster  ,alternata,primitively eusocial,"Data and definitions from 'da Silva, J. (2021) Life history and the transitions to eusociality in the Hymenoptera. Front. Ecol. Evol., 9, 727124'.  https://www.frontiersin.org/articles/10.3389/fevo.2021.727124/full ",arrhenotoky,
Hymenoptera,Formicidae,,,Acanthomyrmex_sp.1,Acanthomyrmex,sp.1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Acanthomyrmex_sp.2,Acanthomyrmex,sp.2,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Acanthomyrmex_sp.3,Acanthomyrmex,sp.3,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Acanthomyrmex_sp.4,Acanthomyrmex,sp.4,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Acromyrmex_ambiguus,Acromyrmex,ambiguus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Acromyrmex_crassipinus,Acromyrmex,crassipinus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Acromyrmex_echinatior,Acromyrmex,echinatior,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Acromyrmex_heyeri,Acromyrmex,heyeri,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Acromyrmex_hispidus,Acromyrmex,hispidus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Acromyrmex_subterraneus,Acromyrmex,subterraneus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Acropyga_acutiventris,Acropyga,acutiventris,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Acropyga_sp.1,Acropyga,sp.1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Acropyga_sp.2,Acropyga,sp.2,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Aenictus_brevicornis,Aenictus,brevicornis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Aenictus_laeviceps,Aenictus,laeviceps,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Aenictus_sp.1,Aenictus,sp.1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Amblyopone_australis,Amblyopone,australis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Amblyopone_fortis,Amblyopone,fortis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Amblyopone_reclinata,Amblyopone,reclinata,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Anochetus_altisquamis,Anochetus,altisquamis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Anochetus_graeffei,Anochetus,graeffei,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Anochetus_graeffei.2,Anochetus,graeffei.2,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Anochetus_horridus,Anochetus,horridus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Anochetus_madaraszi,Anochetus,madaraszi,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Anochetus_modicus,Anochetus,modicus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Anochetus_sp.1,Anochetus,sp.1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Anochetus_sp.2,Anochetus,sp.2,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Anochetus_sp.3,Anochetus,sp.3,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Anochetus_sp.4,Anochetus,sp.4,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Anochetus_sp.5,Anochetus,sp.5,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Anochetus_sp.6,Anochetus,sp.6,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Anochetus_yerburyi,Anochetus,yerburyi,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Anonychomyrma_itinerans,Anonychomyrma,itinerans,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Anonychomyrma_sp.1,Anonychomyrma,sp.1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Anoplolepis_gracilipes,Anoplolepis,gracilipes,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Aphaenogaster_beccarii,Aphaenogaster,beccarii,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Aphaenogaster_beccarii.2,Aphaenogaster,beccarii.2,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Aphaenogaster_depilis,Aphaenogaster,depilis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Aphaenogaster_famelica,Aphaenogaster,famelica,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Aphaenogaster_fulva,Aphaenogaster,fulva,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Aphaenogaster_gibbosa,Aphaenogaster,gibbosa,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Aphaenogaster_iberica,Aphaenogaster,iberica,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Aphaenogaster_lamellidens,Aphaenogaster,lamellidens,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Aphaenogaster_longiceps,Aphaenogaster,longiceps,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Aphaenogaster_miamiana,Aphaenogaster,miamiana,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Aphaenogaster_osimensis,Aphaenogaster,osimensis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Aphaenogaster_rudis,Aphaenogaster,rudis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Aphaenogaster_sardoa,Aphaenogaster,sardoa,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Aphaenogaster_senilis,Aphaenogaster,senilis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Aphaenogaster_smythiesi,Aphaenogaster,smythiesi,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Aphaenogaster_sp.1,Aphaenogaster,sp.1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Aphaenogaster_subterranea,Aphaenogaster,subterranea,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Aphaenogaster_testaceopilosa,Aphaenogaster,testaceopilosa,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Aphaenogaster_tipuna,Aphaenogaster,tipuna,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Aphaenogaster_treatae,Aphaenogaster,treatae,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Apterostigma_mayri,Apterostigma,mayri,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Apterostigma_sp.1,Apterostigma,sp.1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Apterostigma_sp.2,Apterostigma,sp.2,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Apterostigma_sp.3,Apterostigma,sp.3,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Atta_bisphaerica,Atta,bisphaerica,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Atta_cephalotes,Atta,cephalotes,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Atta_columbica,Atta,columbica,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Atta_laevigata,Atta,laevigata,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Atta_sexdens,Atta,sexdens,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Bothriomyrmex_gibbus,Bothriomyrmex,gibbus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Bothriomyrmex_pusillus,Bothriomyrmex,pusillus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Bothriomyrmex_sp.1,Bothriomyrmex,sp.1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Brachymyrmex_sp.1,Brachymyrmex,sp.1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,"Calomyrmex_sp, ANIC-1",Calomyrmex,"sp, ANIC-1",advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_(Myrmanblys) sp1,Camponotus,(Myrmanblys) sp1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_aethiops,Camponotus,aethiops,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_alii,Camponotus,alii,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_atriceps,Camponotus,atriceps,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_balzani,Camponotus,balzani,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_bonariensis,Camponotus,bonariensis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_caryae,Camponotus,caryae,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_cingulatus,Camponotus,cingulatus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_compressus,Camponotus,compressus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_consobrinus,Camponotus,consobrinus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_crassisquamis,Camponotus,crassisquamis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_crassus,Camponotus,crassus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_cruentatus,Camponotus,cruentatus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_dolendus,Camponotus,dolendus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_femoratus,Camponotus,femoratus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_festinus,Camponotus,festinus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_foreli,Camponotus,foreli,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_japonicus,Camponotus,japonicus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_kiusiuensis,Camponotus,kiusiuensis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_lateralis,Camponotus,lateralis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_ligniperdus,Camponotus,ligniperdus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_mitis,Camponotus,mitis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_mus,Camponotus,mus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_obscuripes,Camponotus,obscuripes,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_parius,Camponotus,parius,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_pilicornis,Camponotus,pilicornis,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_punctulatus,Camponotus,punctulatus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_rufipes,Camponotus,rufipes,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_rufoglaucus,Camponotus,rufoglaucus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_sericeiventris,Camponotus,sericeiventris,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_sericeus,Camponotus,sericeus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,"Camponotus_sp, ANIC-1",Camponotus,"sp, ANIC-1",advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,"Camponotus_sp, ANIC-10",Camponotus,"sp, ANIC-10",advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,"Camponotus_sp, ANIC-11",Camponotus,"sp, ANIC-11",advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,"Camponotus_sp, ANIC-12",Camponotus,"sp, ANIC-12",advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,"Camponotus_sp, ANIC-13",Camponotus,"sp, ANIC-13",advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,"Camponotus_sp, ANIC-14",Camponotus,"sp, ANIC-14",advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,"Camponotus_sp, ANIC-2",Camponotus,"sp, ANIC-2",advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,"Camponotus_sp, ANIC-3",Camponotus,"sp, ANIC-3",advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,"Camponotus_sp, ANIC-5",Camponotus,"sp, ANIC-5",advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,"Camponotus_sp, ANIC-8",Camponotus,"sp, ANIC-8",advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,"Camponotus_sp, ANIC-9",Camponotus,"sp, ANIC-9",advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_sp. (impressus group),Camponotus,sp. (impressus group),advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_sp. variegatus complex,Camponotus,sp. variegatus complex,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_sp.1,Camponotus,sp.1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_sp.2,Camponotus,sp.2,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_sp.3,Camponotus,sp.3,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_sp.4,Camponotus,sp.4,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_sp.5,Camponotus,sp.5,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_sp.6,Camponotus,sp.6,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_sylvaticus,Camponotus,sylvaticus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_Taylori,Camponotus,Taylori,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_thraso,Camponotus,thraso,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_vagus,Camponotus,vagus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_variegatus,Camponotus,variegatus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Camponotus_vitiosus,Camponotus,vitiosus,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Cardiocondyla_nuda,Cardiocondyla,nuda,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Cardiocondyla_sp. (Myrmobrachys),Cardiocondyla,sp. (Myrmobrachys),advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Cardiocondyla_sp.1,Cardiocondyla,sp.1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Cardiocondyla_sp.10,Cardiocondyla,sp.10,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Cardiocondyla_sp.11,Cardiocondyla,sp.11,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Cardiocondyla_sp.12,Cardiocondyla,sp.12,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Cardiocondyla_sp.13,Cardiocondyla,sp.13,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Cardiocondyla_sp.14,Cardiocondyla,sp.14,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Cardiocondyla_sp.15,Cardiocondyla,sp.15,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Cardiocondyla_sp.16,Cardiocondyla,sp.16,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Cardiocondyla_sp.17,Cardiocondyla,sp.17,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Cardiocondyla_sp.18,Cardiocondyla,sp.18,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Cardiocondyla_sp.19,Cardiocondyla,sp.19,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Cardiocondyla_sp.20,Cardiocondyla,sp.20,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Cardiocondyla_sp.21,Cardiocondyla,sp.21,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Cardiocondyla_sp.22,Cardiocondyla,sp.22,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Cardiocondyla_sp.7,Cardiocondyla,sp.7,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Cardiocondyla_sp.8,Cardiocondyla,sp.8,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Cardiocondyla_sp.9,Cardiocondyla,sp.9,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Carebara_asina,Carebara,asina,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Carebara_sauteri,Carebara,sauteri,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,"Carebara_sp, ANIC-6",Carebara,"sp, ANIC-6",advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Carebara_sp.1,Carebara,sp.1,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Carebara_sp.2,Carebara,sp.2,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Carebara_sp.3,Carebara,sp.3,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Carebara_sp.4,Carebara,sp.4,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Carebara_sp.5,Carebara,sp.5,advanced eusocial,,arrhenotoky,
Hymenoptera,Formicidae,,,Carebara_sp.6,Carebara,sp.6,advanced eusocial,,arrhenotoky,
